,gene,plate_mean,plate_std,plate_count,mean_intensity.48.A_mean,mean_intensity.48.A_std,mean_intensity.48.A_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,area.48_mean,area.48_std,area.48_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.24_mean,area.24_std,area.24_count,corrected_mean_intensity.48.A_mean,corrected_mean_intensity.48.A_std,corrected_mean_intensity.48.A_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,mean_intensity.24.A_mean,mean_intensity.24.A_std,mean_intensity.24.A_count
2326,PRY2,7.0,0.0,8,0.0015154082319136998,7.309646187237726e-05,8.0,0.001257073791606675,5.556440084155155e-05,8.0,95.25,22.901964981197573,8.0,0.0016637615644577999,0.00011106198859063892,8.0,46.125,23.666960092077733,8.0,0.0013228457147005355,5.298625388961768e-05,7.0,0.0012869099651366762,7.155771904045318e-05,8.0,146.39389059192655,12.396673083043048,6.0,0.0016350336238697822,4.2191422882042267e-05,7.0,26.933160861282218,3.742980474170046,8.0,0.0017687920902014751,5.631613495334949e-05,4.0
2327,PRY3,11.0,0.0,8,0.0014743933227398,0.00016126962660553812,8.0,0.0013311630126416124,0.0001802821307936689,8.0,96.0,9.65105471660259,8.0,0.00136833127255655,0.00012696474778152667,8.0,57.25,43.1235765810636,8.0,0.0012322631972670115,4.69557422708319e-05,7.0,0.0011795653216531243,3.9118368579419956e-05,7.0,144.7850686722533,17.9898323968583,7.0,0.0015621130881447952,4.686463192771625e-05,7.0,27.290354420370637,3.3634892985814058,6.0,0.001351728190870575,4.6910118386383924e-05,4.0
2328,PSD1,7.0,0.0,8,0.0016807194372938626,0.00012874210219102362,8.0,0.0014648979463465876,0.0001161471034202181,8.0,198.5,42.17988687920888,8.0,0.0018108656093157002,0.00011381543160750819,8.0,94.625,66.90918685587418,8.0,0.0013155228403969454,2.8797412947679712e-05,7.0,0.0012648131537704515,3.531585426217112e-05,8.0,151.81791985689117,5.606715279308032,6.0,0.0016051865102817949,3.227030154549506e-05,8.0,28.52168685790009,1.012689358794261,7.0,0.001932231735819975,0.00016665867937716735,4.0
2329,PSD2,3.0,0.0,8,0.0013519981343398748,9.677709668905246e-05,8.0,0.0014576775351738997,0.00010499946587097537,8.0,146.0,19.011274850166444,8.0,0.00175158656002075,0.00020563321802036312,8.0,73.75,47.249338619709796,8.0,0.0014868636942993573,2.247405235218275e-05,8.0,0.0014413729001652646,1.6554813274945914e-05,7.0,163.65456194195187,12.427279773542608,8.0,0.0017655407463447197,4.709983966118642e-05,8.0,29.916910645755593,2.352177976683745,8.0,0.0014371197589788,4.168430783529503e-05,4.0
2330,PSH1,1.0,0.0,8,0.00154362353875205,2.982466713790129e-05,8.0,0.0014620007924067873,7.782096037294969e-05,8.0,136.375,35.05480403189106,8.0,0.0016954014328398874,0.00030415224942472526,8.0,68.0,38.567195534917644,8.0,0.0013456930043948977,3.835413622727878e-05,6.0,0.0013021186066451088,2.664050788545012e-05,7.0,159.0956223688301,13.994904287238844,7.0,0.0016390061798449674,5.6389101817083226e-05,8.0,29.06454582349639,2.6057869114327703,7.0,0.001506214634277875,5.677096960115906e-05,4.0
2331,PSK1,0.0,0.0,8,0.0013008761204433375,0.00024533125648357906,8.0,0.00116771239892275,0.00012857012051055165,8.0,90.125,10.960155108391486,8.0,0.001491908022871525,0.00014574760497980082,8.0,43.625,28.450144363178797,8.0,0.0011804055414258862,4.896220217308946e-05,7.0,0.0011255686298001968,3.832880643818671e-05,8.0,133.40811160080008,16.310005606036285,8.0,0.0015742043198425197,1.2786827517978868e-05,7.0,23.532076304320206,3.835454956781356,8.0,0.001297231789506625,2.4476207815866624e-05,4.0
2332,PSK2,1.0,0.0,8,0.0015490826701148376,4.8815002279731274e-05,8.0,0.0013934902888857875,7.005963610965985e-05,8.0,123.5,31.820927525316243,8.0,0.0016490822086447877,0.00025582554339097013,8.0,59.625,35.65684666772588,8.0,0.0014234279709063448,2.9901410057494935e-05,7.0,0.001378709997261592,2.5214890151272746e-05,7.0,144.45672577176063,18.01239936280415,7.0,0.0016411395652064153,5.5744919152504034e-05,8.0,25.579491178510203,3.3231579963732907,7.0,0.001581161164132725,9.874509901345847e-05,4.0
2333,PSO2,11.0,0.0,8,0.0012950866575975628,3.9445691804614496e-05,8.0,0.0012350373929169499,6.08373748457869e-05,8.0,90.875,9.417878135303546,8.0,0.0013719214299174752,0.00010312256341195241,8.0,44.25,33.15224620702839,8.0,0.0011989250848539726,5.002785848193337e-05,7.0,0.0011313402477697643,4.4888174109632176e-05,8.0,148.5908155912902,13.968669936597884,8.0,0.0015551473403318489,3.697630481497964e-05,7.0,24.70979140948398,4.427213384802975,8.0,0.0012283110042633,4.0952321660114746e-05,4.0
2334,PSP1,11.0,0.0,8,0.0016481464129359997,0.0001563573277093429,8.0,0.0015074899482301876,0.00018782330928871177,8.0,95.75,13.884729535922341,8.0,0.0014519742577421254,0.0001267616430188743,8.0,59.625,42.40598845850497,8.0,0.0014429941290895853,6.27548900394579e-05,7.0,0.0013810044442742002,6.313601507096212e-05,7.0,149.08825101458098,24.949863993557344,7.0,0.0016523816561803103,0.00011871870208602537,8.0,28.10592420974334,5.416149576732184,8.0,0.00142660437410905,1.1122581391730026e-05,4.0
2335,PSP2,0.0,0.0,8,0.0013383241720713625,0.00018713855237513505,8.0,0.00126296723992545,8.780122410473231e-05,8.0,112.75,43.7158029615313,8.0,0.0014718495952721,0.00018136128824761233,8.0,49.375,21.0708837701968,8.0,0.0012998467686149307,2.0425517008647925e-05,7.0,0.0012386379894816417,1.7473518460280032e-05,7.0,131.4320540338477,23.155576942634827,8.0,0.0015358663872071848,7.856480824886648e-05,8.0,24.50535679234759,4.471138888394509,8.0,0.0011922782031464,4.008648973663197e-05,4.0
2336,PSR1,0.0,0.0,8,0.0015319527256821002,0.00023319201974019465,8.0,0.0014774979178732001,0.0001600949127907948,8.0,156.25,36.24815266228849,8.0,0.0016589827259604376,0.00017175815759841724,8.0,79.25,47.613773517454256,8.0,0.0013937853518951836,5.4561819374765474e-05,6.0,0.0013365136880816046,4.9885138403270596e-05,6.0,188.20341486578226,10.120692652047047,6.0,0.0017515666297219068,4.048373219629244e-05,6.0,36.11788763465115,2.0945555600334087,7.0,0.0014167287893305,2.736670007324223e-05,4.0
2337,PSR2,0.0,0.0,8,0.0015526168397158502,0.00023960086997168467,8.0,0.00135442448099635,0.00015621528724321835,8.0,120.75,14.190036746151957,8.0,0.0015794228173602375,0.00016183419986294233,8.0,68.75,44.80353940100205,8.0,0.001396581623759516,6.58843942689532e-05,7.0,0.0013311728840882115,6.0682987192359006e-05,7.0,164.44309356764825,15.386796636071185,7.0,0.0016835426723773102,6.791867437369546e-05,7.0,30.962485127311247,2.497530931160873,7.0,0.001514925158785475,5.3862450476665356e-05,4.0
2338,PST1,2.0,0.0,8,0.0016711871433583287,0.0002723688640979833,7.0,0.0017928141651800855,0.0002680778749962641,7.0,150.375,67.78102874066502,8.0,0.001478546737432775,0.00016005368595450333,8.0,71.75,46.99772030945452,8.0,0.001457820406085141,3.628505765198141e-05,5.0,0.0013953095096540496,3.88356802892665e-05,5.0,199.25011887462915,53.39443961314471,7.0,0.0017175068383396166,0.00021480500422244522,7.0,33.2941551013192,5.126052479400552,7.0,0.0014375746363628002,2.8790028451710877e-05,4.0
2339,PST2,9.0,0.0,8,0.0014452548780648125,5.690964819292395e-05,8.0,0.0011832637737406626,4.1818573046650346e-05,8.0,137.875,10.934055580093395,8.0,0.0015523325279613248,5.8594046379966154e-05,8.0,73.875,48.2151058131311,8.0,0.0012694723496277267,4.2405991724364656e-05,7.0,0.0012164817719629568,4.0923519302640936e-05,7.0,152.87607095498993,7.125449400356797,8.0,0.0016021897430481232,5.195573234467796e-05,8.0,27.870732639285663,1.198740617279179,8.0,0.0016390560026407499,6.528577456784237e-05,4.0
2340,PSY2,6.0,0.0,8,0.0012447568368762403,7.191292198227134e-05,5.0,0.00120160636035238,5.4733138250160485e-05,5.0,82.25,38.32101251271944,8.0,0.0013388718420808,0.00017690037114742393,5.0,45.75,32.97509883013458,8.0,0.001104482465391726,2.92138658801496e-05,5.0,0.0010558144671630376,4.370404633218806e-05,5.0,109.0155979248258,7.507887262498306,7.0,0.0014698259275392508,0.0002144379829648196,5.0,21.14228974599093,3.0090005781615283,7.0,0.001295165033065675,1.218551203932791e-05,4.0
2341,PSY3,5.0,0.0,8,0.0012572592662960249,5.8632954702393805e-05,8.0,0.001209417293364475,9.337967640266103e-05,8.0,93.875,9.991961054482033,8.0,0.0014213214079042001,0.0001307497892170318,8.0,48.125,30.390024209081695,8.0,0.0010985489486773292,8.042561205067581e-05,8.0,0.0010482517632404214,6.621880565741845e-05,8.0,115.16600808610033,10.681890954806295,7.0,0.0013778337643506973,4.6689823323411576e-05,8.0,21.64479209762951,2.1391533663132685,8.0,0.0014121178941552252,6.09698635044437e-05,4.0
2342,PSY4,6.0,0.0,8,0.0016071423979585374,0.00022600064765039552,8.0,0.001472843782465375,0.00018295151121882619,8.0,142.125,16.99947478180261,8.0,0.0017194334293997875,0.00017765072405333336,8.0,80.125,51.09777042941447,8.0,0.0013572337481468648,4.451581264290818e-05,8.0,0.0012973506077338672,4.609838916632157e-05,8.0,160.49571087363307,13.908040108056959,7.0,0.0016016962545594975,5.7562465710151116e-05,7.0,30.61464063565894,1.6960706469543494,7.0,0.0016888438945661002,7.523134069758448e-05,4.0
2343,PTC1,11.0,0.0,8,0.0016894609260397833,0.00014051972630073898,6.0,0.0014203980811043333,0.00015523488219821303,6.0,125.33333333333333,29.001149402509323,6.0,0.00155855174126655,0.00010487014001950896,6.0,53.0,41.0560592361225,6.0,0.001262093984307778,6.14631237625598e-05,6.0,0.0012157804583318513,2.4726191315716707e-05,5.0,131.16990787177045,5.094891452463143,5.0,0.0016528681604075647,0.00010054900187572923,6.0,25.31469763953368,0.9023658756575091,5.0,,,0.0
2344,PTC2,12.0,0.0,8,0.0016057528178280251,0.0001544074597474642,8.0,0.0015026867553547376,0.00011814451324425578,8.0,275.375,53.77980900991428,8.0,0.0014227020920116874,0.00032849185130344395,8.0,120.125,86.44641197214112,8.0,0.0014490371152839979,8.938841255296848e-05,7.0,0.00137298855030611,8.151852516438105e-05,7.0,169.41129094958805,26.8207352247566,8.0,0.001590666795689648,0.00026856152932307626,8.0,31.171699744582888,3.3857978051062365,7.0,0.001801781401282675,0.000173667269269842,4.0
2345,PTC3,6.0,0.0,8,0.0015753815128483001,0.0004385382757464487,6.0,0.0015077932876384665,0.00039961364487776626,6.0,77.625,44.34584052003718,8.0,0.0015007963984413,0.0004974116090907011,7.0,50.0,41.97618372363071,8.0,0.00127358611436804,0.00025078526236272834,6.0,0.0012229411730769167,0.00024105506146185148,6.0,119.7794392295496,65.81391306317907,7.0,0.001508009828981506,0.0005144291646683018,7.0,23.654488360270147,11.451672014309533,7.0,0.001795086656788375,4.252332226281449e-05,4.0
2346,PTC4,10.0,0.0,8,0.0013919405182431376,0.0002253331904451867,8.0,0.00132981216857375,0.00012765029829107897,8.0,141.875,20.173798424122875,8.0,0.001633461769514325,0.00014961837743696004,8.0,71.625,43.83389914536139,8.0,0.001427228365390488,4.2375922961815644e-05,7.0,0.0013559095047981304,4.3722075072369964e-05,7.0,159.336943049869,8.070218756207174,6.0,0.001818115307017254,3.316418101971594e-05,7.0,30.251756185542675,1.6977822497770136,8.0,0.0016263187655448249,3.979177578068092e-05,4.0
2347,PTC5,1.0,0.0,8,0.0013510141666451,5.784646887208244e-05,8.0,0.001412020793140975,7.079772847533465e-05,8.0,154.0,39.30467075116064,8.0,0.0016672219203519626,0.0002053307038333064,8.0,68.625,36.56281288022416,8.0,0.0012827859155309055,4.741092142305755e-05,7.0,0.0012326867679958422,4.847750355876642e-05,7.0,137.52223431735868,4.264679896333293,7.0,0.001570914886726162,6.92520151038976e-05,8.0,26.287271019199782,0.546827103537364,7.0,0.0014096578272395502,4.8455413539443055e-05,4.0
2348,PTC6,9.0,0.0,8,0.0015285318600668123,9.440992093662181e-05,8.0,0.0013620567603317875,7.742508557169457e-05,8.0,114.0,34.02520074465816,8.0,0.0016471046460402876,0.00013079030853511045,8.0,50.5,26.33303194523129,8.0,0.001635065026983808,0.00010829809580686702,7.0,0.0015626393727072932,0.00010272535210910656,7.0,161.51649625105944,37.68000190180892,8.0,0.0017963805754942727,0.00010784580994434635,7.0,29.77344776847998,8.159096222422926,8.0,0.00154952626472385,6.805121204189795e-05,4.0
2349,PTC7,3.0,0.0,8,0.00134486874698885,0.00016748906559516702,8.0,0.0012170870048630502,0.00016452384710383244,8.0,119.375,15.004166088123656,8.0,0.0015687845842954251,0.00013706409533995306,8.0,62.5,36.56696401320264,8.0,0.0012849403730687675,5.2795464404308715e-05,7.0,0.0012325039054534898,4.910486027240989e-05,7.0,153.6095252987318,6.559686696664986,7.0,0.0016346980473441427,4.2452884450644775e-05,7.0,29.120770249733326,1.2188879800382955,8.0,0.0015792956533599001,7.656856104619423e-05,4.0
2350,PTH1,3.0,0.0,8,0.0014110172237227125,0.0001977281875785362,8.0,0.0012707828813234125,0.00021367462843972473,8.0,202.5,112.37310303499804,8.0,0.0015580623836303203,0.00028767168513238304,5.0,35.5,23.482516292522217,8.0,0.0011297720407061605,0.0002432168667456217,7.0,0.0011297538737608233,0.00019206083784140937,6.0,161.41339281302757,78.68772317970586,8.0,0.0016610449690321702,0.00033662729521855554,5.0,26.345738609038154,20.45276487287949,7.0,,,0.0
2351,PTH2,6.0,0.0,8,0.0017203998535657667,0.0002659885281806966,6.0,0.0016282034112857667,0.0002279019939572404,6.0,99.25,75.80001884658643,8.0,0.0015130708907142249,0.0007003058627058035,8.0,51.875,46.6734476365922,8.0,0.001463489848593558,2.4311054827056725e-05,5.0,0.0013968717352191658,2.0954627454492328e-05,5.0,194.38540059328355,141.53149319583298,7.0,0.0016081981861303574,0.000773399516800096,7.0,36.05632506939238,26.165039651901644,7.0,0.0017421562437290499,0.0003709166743686051,4.0
2352,PTK1,7.0,0.0,8,0.001558254372260675,0.00014884078591427945,8.0,0.001276390518764475,0.00012669891793594493,8.0,117.5,13.575187449376688,8.0,0.0016620734139691628,5.357905165012779e-05,8.0,59.25,34.870167355901394,8.0,0.0013449096236005562,9.12055759222025e-05,7.0,0.0012868301338828515,7.808197826744802e-05,7.0,161.62510292464393,14.712389462522852,7.0,0.0016320342162733942,7.225885294548753e-05,7.0,30.140203556597516,3.8661269201610686,7.0,0.0019464059225615749,8.02262433381306e-05,4.0
2353,PTK2,9.0,0.0,8,0.0015912176754907875,7.977496162513148e-05,8.0,0.0013249810675074376,6.000932320365743e-05,8.0,114.875,27.310058324988717,8.0,0.0016287395122117124,0.00011040818821498161,8.0,57.875,35.31263432338549,8.0,0.0014720892462469872,5.6782283948944015e-05,7.0,0.0014112087594021004,5.999503532193128e-05,7.0,164.50256086794366,23.74629898009545,6.0,0.001715521214088954,4.427387223498979e-05,6.0,29.03913162117915,7.885351277817517,7.0,0.001666002529792575,0.00011615258331043005,4.0
2354,PTM1,4.0,0.0,8,0.0013980547871783626,0.0001350577867774505,8.0,0.0013332009793077372,0.0001352555550734461,8.0,117.5,21.44761058952721,8.0,0.0016135321965277875,5.7997101708201215e-05,8.0,61.125,35.31263432338549,8.0,0.00140137608364789,5.4537958630904146e-05,7.0,0.0013390178796987464,4.304679031320482e-05,6.0,159.90333887749617,16.179711604769842,7.0,0.0016731987075986085,5.926222149851132e-05,8.0,29.616144313815187,3.1481142823478074,8.0,0.0015839505878734,1.0369967255408405e-05,4.0
2355,PTP1,9.0,0.0,8,0.00138713607473185,9.01520013664699e-05,8.0,0.0012248017296816874,8.756748596431031e-05,8.0,110.625,13.276590569225863,8.0,0.001570383472515075,5.227377941852452e-05,8.0,57.0,38.42618155075298,8.0,0.0013565909495378177,7.439681420939948e-05,7.0,0.001301293026964235,7.0347881071003e-05,7.0,157.97346468739028,10.631494979462557,7.0,0.0016601954496223894,4.5639952978281054e-05,6.0,28.23059872135083,1.3665870916344012,6.0,0.001568943756194125,2.9251608799370574e-05,4.0
2356,PTP2,4.0,0.0,8,0.001769171204995675,0.0002728870189309416,8.0,0.001424545886738,0.00021813801125741272,8.0,240.375,47.50018796955289,8.0,0.0017088655671651126,0.00018061954136503882,8.0,103.0,67.4706285303888,8.0,0.0015298622141021174,5.508816282231264e-05,7.0,0.001474679259192136,2.38286371850617e-05,6.0,174.7717797828101,11.978076925496186,7.0,0.0017044513550977254,6.155926694017852e-05,7.0,33.00291575980638,2.717356929405205,7.0,0.0020947062198845,0.00019825640470833144,4.0
2357,PTP3,3.0,0.0,8,0.0010043660529407501,0.0001010733191500489,8.0,0.001166084949061725,0.00010653186541981625,8.0,122.0,23.01552271216724,8.0,0.0016205893205141122,0.00024023385442590176,8.0,62.25,37.33917896411604,8.0,0.001268629208221324,4.3602936445023664e-05,8.0,0.00121396797829462,4.329459843649817e-05,7.0,147.8729981376005,8.439692017016746,7.0,0.001693879642835108,4.376788482179473e-05,7.0,27.097125345935012,1.2522405959288794,8.0,0.001186719842377575,1.7930234692782108e-05,4.0
2358,PTR2,8.0,0.0,8,0.0014754258521459142,0.0001475883627906254,7.0,0.0016113269829230146,0.00017247916467572557,7.0,201.375,62.48642709763914,8.0,0.001631256145394328,7.093121947895423e-05,7.0,84.125,58.31304068804605,8.0,0.0012894339204715056,6.114127242572495e-05,7.0,0.0012384954153463238,5.9491543845419704e-05,7.0,149.3971015916291,13.69735835285992,7.0,0.0016003267346247152,4.5212650398272505e-05,6.0,25.399498400490728,5.79125860434973,8.0,0.0014935042829902249,9.012775782293562e-05,4.0
2359,PUB1,10.0,0.0,8,0.0011886917387208375,0.0002930416889432154,8.0,0.0012966327573682623,0.00020537031304160633,8.0,189.875,42.56234922356344,8.0,0.0013237748410525375,0.00010785819476412286,8.0,68.75,37.59084234985203,8.0,0.0010698072446167725,8.133637250042717e-05,8.0,0.0010069371991383537,8.502333287376965e-05,8.0,130.79360071840335,11.714343723126847,8.0,0.0012902625185675092,7.579510808693045e-05,7.0,25.573376994854748,2.8439499489395215,8.0,0.00120122268543905,6.716568590269098e-05,4.0
2360,PUF2,8.0,0.0,8,0.00160481404915345,0.0001950830898681393,8.0,0.0015097687250105,0.00016754451551642745,8.0,129.25,11.323174718880113,8.0,0.0016430115972551498,6.25149462875192e-05,8.0,74.25,54.79507277118993,8.0,0.0013485917772937163,2.1251530148526882e-05,7.0,0.0012835882769075529,2.631282360278332e-05,7.0,155.3812921375743,12.415021495954889,7.0,0.0017282533346783039,2.074304930916253e-05,6.0,29.383398506906367,2.677084674421743,7.0,0.0017441527420268,7.258522691150246e-05,4.0
2361,PUF3,0.0,0.0,8,0.0016179377606910877,0.00022098389729029204,8.0,0.00154132626443965,0.00016838391740181947,8.0,139.125,30.675432235864957,8.0,0.0017134230845857747,0.00018814827331652335,8.0,67.375,38.40735606625377,8.0,0.0014823617015707767,8.561545621688025e-05,6.0,0.0014251575158928831,7.547812473790105e-05,7.0,178.03474291228878,11.556006083595458,7.0,0.001721184094905759,6.107821478839444e-05,8.0,32.856523484365304,1.3654413893958288,7.0,0.0014820385869910753,4.013589016492555e-05,4.0
2362,PUF4,6.0,0.0,8,0.0014290977633455502,0.0002352789815781552,8.0,0.001320405298848575,0.00018277031948832082,8.0,150.375,37.75461182803651,8.0,0.0015786194770423126,0.00019075872013979436,8.0,51.25,22.858258901324923,8.0,0.0012235444262269804,5.9890212984452826e-05,7.0,0.0011891846360144007,4.959434001805707e-05,7.0,146.53794483587637,5.338872649313139,6.0,0.0016838008594166763,5.9000009192608234e-05,7.0,29.214008199047086,4.435045970083872,8.0,0.0015678823136611498,0.00011899638995033165,4.0
2363,PUF6,11.0,0.0,8,0.0011568738229351125,6.022571635465995e-05,8.0,0.0011476043365442749,7.704591299502377e-05,8.0,77.125,15.122712341753664,8.0,0.0012769415652111,0.00012302851284954963,8.0,38.125,20.821949270627172,8.0,0.0012255923185464476,2.389215087633499e-05,8.0,0.0011682465774111351,2.3844373704746934e-05,8.0,120.49706241482454,7.582353306983788,7.0,0.0015029459237578598,1.8087218217439257e-05,7.0,22.0959467935813,2.7551568547968306,7.0,0.0010730525381829,1.4549565860105967e-05,4.0
2364,PUG1,12.0,0.0,8,0.0015372902182958625,0.0002079949587384383,8.0,0.0014398986875956501,0.00017119665483325493,8.0,221.375,39.72741946241736,8.0,0.00136894446890595,0.00035602259143297497,8.0,81.125,50.33157912427205,8.0,0.0014703811129050937,5.951941606866404e-05,6.0,0.0013926024157386054,5.689495835932285e-05,6.0,146.93863954199506,10.429979790184385,8.0,0.0015943378054421166,9.283904191705835e-05,8.0,27.701443263879685,3.473248823655693,8.0,0.0018152515972513251,0.00017406122203564084,4.0
2365,PUN1,5.0,0.0,8,0.001293424308995575,0.00013018548185855433,8.0,0.0012458368235658,0.00016511892745738302,8.0,68.25,15.238578861373059,8.0,0.0016374143261054623,9.331051306888063e-05,8.0,33.75,27.085842374621784,8.0,0.0012466236669138918,4.554656546147861e-05,6.0,0.0011842972861897771,4.4389653239884506e-05,7.0,135.53552155136728,31.763880039445983,8.0,0.0016280303872133529,0.00015536962901710054,7.0,23.052470279375598,6.89722042927424,8.0,0.0017312473243801998,0.00011111740149183289,4.0
